id,location_name,sector,subsector,pollutant,emissions_quantity_tonnes,latitude,longitude,year
1050808,Igara County,buildings,non-residential-onsite-fuel-usage,pm2_5,11.12,-0.4819,30.1683,2024
3640613,Nwoya County,transportation,road-transportation,pm2_5,11.1,2.5286,31.8709,2026
3640421,Burahya County,transportation,road-transportation,pm2_5,11.09,0.6242,30.1871,2026
1050879,Katikamu County,buildings,non-residential-onsite-fuel-usage,pm2_5,10.95,0.8445,32.5214,2025
3640449,Bbaale County,transportation,road-transportation,pm2_5,10.95,1.1296,32.8736,2026
1050879,Katikamu County,buildings,non-residential-onsite-fuel-usage,pm2_5,10.92,0.8445,32.5214,2024
3640470,Maracha County,transportation,road-transportation,pm2_5,10.84,3.2478,30.9256,2026
3640584,Mawogola County,transportation,road-transportation,pm2_5,10.81,-0.066,31.4185,2026
3640556,Jonam County,transportation,road-transportation,pm2_5,10.78,2.4681,31.4012,2025
3640556,Jonam County,transportation,road-transportation,pm2_5,10.72,2.4681,31.4012,2024
3640498,Bubulo County,transportation,road-transportation,pm2_5,10.69,0.8934,34.3349,2026
3640576,Pallisa County,transportation,road-transportation,pm2_5,10.64,1.22,33.6234,2025
3640597,Entebbe County,transportation,road-transportation,pm2_5,10.62,0.0622,32.4628,2026
3640441,Kongasis County,transportation,road-transportation,pm2_5,10.59,1.2572,34.6924,2024
3640408,Bugweri County,transportation,road-transportation,pm2_5,10.59,0.6248,33.615,2025
3640441,Kongasis County,transportation,road-transportation,pm2_5,10.59,1.2572,34.6924,2025
3640508,Ibanda County,transportation,road-transportation,pm2_5,10.58,-0.0599,30.4923,2026
3640431,Bulamogi County,transportation,road-transportation,pm2_5,10.53,1.0827,33.4814,2026
1377013,Kyamuswa County,buildings,residential-onsite-fuel-usage,pm2_5,10.52,-0.326,32.5906,2026
3640573,Budaka County,transportation,road-transportation,pm2_5,10.49,1.0674,34.0046,2026
1050811,Samia-Bugwe County,buildings,non-residential-onsite-fuel-usage,pm2_5,10.35,0.4079,34.0146,2025
3640563,Rushenyi County,transportation,road-transportation,pm2_5,10.34,-1.037,30.168,2025
3640453,Buyanja County,transportation,road-transportation,pm2_5,10.32,0.824,31.0256,2026
3640436,Kinkiizi County,transportation,road-transportation,pm2_5,10.29,-0.7462,29.7243,2026
1050811,Samia-Bugwe County,buildings,non-residential-onsite-fuel-usage,pm2_5,10.25,0.4079,34.0146,2024
3640418,Rubanda County,transportation,road-transportation,pm2_5,10.24,-1.2088,29.8883,2024
3640496,Bunya County,transportation,road-transportation,pm2_5,10.18,0.3864,33.5356,2026
3640428,Budiope County,transportation,road-transportation,pm2_5,10.15,1.2356,33.1704,2025
1050914,Buikwe County,buildings,non-residential-onsite-fuel-usage,pm2_5,10.14,0.3117,33.0147,2026
3640576,Pallisa County,transportation,road-transportation,pm2_5,10.06,1.22,33.6234,2024
3640554,Buruli County,transportation,road-transportation,pm2_5,10.02,1.3206,32.4893,2026
3640408,Bugweri County,transportation,road-transportation,pm2_5,10.0,0.6248,33.615,2024
3640464,Arua Municipality County,transportation,road-transportation,pm2_5,9.99,3.022,30.9168,2025
3640560,Padyere County,transportation,road-transportation,pm2_5,9.98,2.4386,31.1627,2026
3640581,Bufumbira County,transportation,road-transportation,pm2_5,9.96,-0.6154,29.8407,2024
3640417,Ndorwa County,transportation,road-transportation,pm2_5,9.96,-1.3346,30.036,2026
3640464,Arua Municipality County,transportation,road-transportation,pm2_5,9.94,3.022,30.9168,2024
3640438,Kwania County,transportation,road-transportation,pm2_5,9.91,1.8865,32.7679,2026
3640566,Aruu County,transportation,road-transportation,pm2_5,9.81,2.8899,32.8962,2026
3640479,Kyoga County,transportation,road-transportation,pm2_5,9.74,1.6393,32.7859,2025
3640581,Bufumbira County,transportation,road-transportation,pm2_5,9.71,-0.6154,29.8407,2025
3640479,Kyoga County,transportation,road-transportation,pm2_5,9.57,1.6393,32.7859,2024
3640529,Gomba County,transportation,road-transportation,pm2_5,9.36,0.2055,31.7367,2026
1050875,Lira Municipality,buildings,non-residential-onsite-fuel-usage,pm2_5,9.3,2.2533,32.8962,2024
1050875,Lira Municipality,buildings,non-residential-onsite-fuel-usage,pm2_5,9.3,2.2533,32.8962,2025
3640507,Bukanga County,transportation,road-transportation,pm2_5,9.11,-0.835,31.0016,2026
3640563,Rushenyi County,transportation,road-transportation,pm2_5,9.04,-1.037,30.168,2024
3640601,Bunyaruguru County,transportation,road-transportation,pm2_5,9.04,-0.2593,30.0033,2025
3640562,Ruhaama County,transportation,road-transportation,pm2_5,8.99,-0.8918,30.4088,2026
3640483,Bamunanika County,transportation,road-transportation,pm2_5,8.91,0.8529,32.7005,2026
3640513,Nyabushozi County,transportation,road-transportation,pm2_5,8.87,-0.3243,30.8724,2026
3640569,Bwamba County,transportation,road-transportation,pm2_5,8.86,0.6501,30.0414,2025
3640409,Busiki County,transportation,road-transportation,pm2_5,8.83,0.8897,33.6656,2025
3640411,Luuka County,transportation,road-transportation,pm2_5,8.71,0.82,33.3269,2024
3640516,Bokora County,transportation,road-transportation,pm2_5,8.68,2.3984,34.1715,2025
3640409,Busiki County,transportation,road-transportation,pm2_5,8.6,0.8897,33.6656,2024
1050859,Kisoro County,buildings,non-residential-onsite-fuel-usage,pm2_5,8.58,-1.2026,29.674,2025
1050859,Kisoro County,buildings,non-residential-onsite-fuel-usage,pm2_5,8.57,-1.2026,29.674,2024
3640586,Bulambuli County,transportation,road-transportation,pm2_5,8.55,1.3795,34.294,2025
3640492,Bujenje County,transportation,road-transportation,pm2_5,8.53,1.6783,31.5066,2025
3640493,Buruli County,transportation,road-transportation,pm2_5,8.53,1.6919,31.7738,2026
3640569,Bwamba County,transportation,road-transportation,pm2_5,8.5,0.6501,30.0414,2024
3640601,Bunyaruguru County,transportation,road-transportation,pm2_5,8.48,-0.2593,30.0033,2024
3640516,Bokora County,transportation,road-transportation,pm2_5,8.45,2.3984,34.1715,2024
3640458,Dodoth County,transportation,road-transportation,pm2_5,8.41,3.6623,34.014,2026
3640430,Bugabula County,transportation,road-transportation,pm2_5,8.37,1.0062,33.0701,2026
3640415,Kagoma County,transportation,road-transportation,pm2_5,8.37,0.5912,33.1634,2026
3640492,Bujenje County,transportation,road-transportation,pm2_5,8.36,1.6783,31.5066,2024
3640526,Butambala County,transportation,road-transportation,pm2_5,8.34,0.1643,32.1353,2026
3640461,Bukedea County,transportation,road-transportation,pm2_5,8.23,1.3721,34.1414,2026
3640481,Moroto County,transportation,road-transportation,pm2_5,8.18,2.2694,33.3212,2026
3640586,Bulambuli County,transportation,road-transportation,pm2_5,8.17,1.3795,34.294,2024
3640514,Rwampara County,transportation,road-transportation,pm2_5,8.04,-0.7152,30.4897,2026
1050814,Kilak County,buildings,non-residential-onsite-fuel-usage,pm2_5,8.01,3.1306,32.1036,2025
3640432,Buzaaya County,transportation,road-transportation,pm2_5,7.87,0.778,33.1455,2025
1050865,Bukedea County,buildings,non-residential-onsite-fuel-usage,pm2_5,7.78,1.3721,34.1414,2025
3640608,Aswa County,transportation,road-transportation,pm2_5,7.77,3.0366,32.3795,2026
1050814,Kilak County,buildings,non-residential-onsite-fuel-usage,pm2_5,7.72,3.1306,32.1036,2024
3640424,Kalaki County,transportation,road-transportation,pm2_5,7.71,1.8325,33.3557,2024
1050865,Bukedea County,buildings,non-residential-onsite-fuel-usage,pm2_5,7.68,1.3721,34.1414,2024
3640424,Kalaki County,transportation,road-transportation,pm2_5,7.66,1.8325,33.3557,2025
3640522,Obongi County,transportation,road-transportation,pm2_5,7.66,3.3692,31.5372,2026
1050823,Butembe County,buildings,non-residential-onsite-fuel-usage,pm2_5,7.63,0.5571,33.3002,2026
3640411,Luuka County,transportation,road-transportation,pm2_5,7.62,0.82,33.3269,2026
3640428,Budiope County,transportation,road-transportation,pm2_5,7.57,1.2356,33.1704,2024
3640506,Mbale Municipality,transportation,road-transportation,pm2_5,7.5,1.0825,34.1708,2026
3640486,Bukomansimbi County,transportation,road-transportation,pm2_5,7.46,-0.1262,31.6228,2026
3640488,Kalungu County,transportation,road-transportation,pm2_5,7.35,-0.097,31.8139,2026
1050880,Nakaseke County,buildings,non-residential-onsite-fuel-usage,pm2_5,7.33,1.003,32.1759,2026
3640595,Tororo County,transportation,road-transportation,pm2_5,7.31,0.7445,34.2472,2026
3640459,Jie County,transportation,road-transportation,pm2_5,7.3,3.033,34.0391,2026
3640420,Bunyangabu County,transportation,road-transportation,pm2_5,7.18,0.4826,30.2011,2026
3640463,Ngora County,transportation,road-transportation,pm2_5,7.18,1.499,33.7729,2026
3640582,Rubabo County,transportation,road-transportation,pm2_5,7.17,-0.9153,29.9487,2025
3640511,Kazo County,transportation,road-transportation,pm2_5,7.14,0.0273,30.7515,2026
3640448,Usuk County,transportation,road-transportation,pm2_5,7.13,1.9735,34.0574,2026
3640575,Kibuku County,transportation,road-transportation,pm2_5,7.1,1.0589,33.8044,2026
3640443,Tingey County,transportation,road-transportation,pm2_5,7.09,1.3312,34.3961,2025
1050952,Entebbe County,buildings,non-residential-onsite-fuel-usage,pm2_5,6.96,0.0622,32.4628,2026
3640472,Vurra County,transportation,road-transportation,pm2_5,6.93,2.8372,30.9597,2026
3640432,Buzaaya County,transportation,road-transportation,pm2_5,6.92,0.778,33.1455,2024
3640593,Kisoko (West Budama) County,transportation,road-transportation,pm2_5,6.91,0.7346,34.0371,2026
3640585,Budadiri County,transportation,road-transportation,pm2_5,6.88,1.191,34.2949,2026
3640594,Tororo (Municipality) Municipality,transportation,road-transportation,pm2_5,6.85,0.6849,34.1792,2024
3640482,Otuke County,transportation,road-transportation,pm2_5,6.84,2.479,33.3935,2026
1050821,Kigulu County,buildings,non-residential-onsite-fuel-usage,pm2_5,6.83,0.7223,33.5007,2026
3640443,Tingey County,transportation,road-transportation,pm2_5,6.83,1.3312,34.3961,2024
718318,Tororo power station,power,electricity-generation,pm2_5,6.77,0.6373,34.1167,2024
718318,Tororo power station,power,electricity-generation,pm2_5,6.76,0.6373,34.1167,2025
3640594,Tororo (Municipality) Municipality,transportation,road-transportation,pm2_5,6.76,0.6849,34.1792,2025
3640574,Butebo County,transportation,road-transportation,pm2_5,6.72,1.1874,34.0459,2025
3640590,Soroti (Municipality) Municipality,transportation,road-transportation,pm2_5,6.71,1.7235,33.6099,2026
3640439,Maruzi County,transportation,road-transportation,pm2_5,6.71,1.918,32.4817,2026
1050899,Mbarara Municipality,buildings,non-residential-onsite-fuel-usage,pm2_5,6.7,-0.6136,30.6543,2025
1050899,Mbarara Municipality,buildings,non-residential-onsite-fuel-usage,pm2_5,6.62,-0.6136,30.6543,2024
3640582,Rubabo County,transportation,road-transportation,pm2_5,6.61,-0.9153,29.9487,2024
1050934,Kakuuto County,buildings,non-residential-onsite-fuel-usage,pm2_5,6.57,-0.8235,31.4678,2025
3640603,Ruhinda County,transportation,road-transportation,pm2_5,6.57,-0.6064,30.0071,2025
1050934,Kakuuto County,buildings,non-residential-onsite-fuel-usage,pm2_5,6.56,-0.8235,31.4678,2024
3640477,Dokolo County,transportation,road-transportation,pm2_5,6.51,1.9103,33.0751,2026
3640574,Butebo County,transportation,road-transportation,pm2_5,6.5,1.1874,34.0459,2024
3640416,Kabale Municipality,transportation,road-transportation,pm2_5,6.49,-1.2653,29.9914,2025
1050854,Ntenjeru County,buildings,non-residential-onsite-fuel-usage,pm2_5,6.43,0.7061,32.9621,2026
3640561,Kajara County,transportation,road-transportation,pm2_5,6.37,-0.8285,30.129,2025
3640418,Rubanda County,transportation,road-transportation,pm2_5,6.32,-1.2088,29.8883,2026
3640605,Sheema County,transportation,road-transportation,pm2_5,6.31,-0.592,30.372,2026
3640422,Fort Portal County,transportation,road-transportation,pm2_5,6.19,0.6587,30.2826,2026
3640588,Kasilo County,transportation,road-transportation,pm2_5,6.06,1.5066,33.2256,2025
