date,region,district,market_name,commodity,unit,price_type,price_ugx,price_usd
2014-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.38
2014-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,900.0,0.35
2014-08-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,550.0,0.21
2014-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,551.34,0.21
2014-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2731.69,1.05
2014-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,591.48,0.23
2014-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2425.0,0.93
2014-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1937.5,0.75
2014-09-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,1600.0,0.62
2014-09-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,900.0,0.35
2014-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2000.0,0.77
2014-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1492.37,0.57
2014-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.38
2014-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,1000.0,0.38
2014-09-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,500.0,0.19
2014-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,528.85,0.2
2014-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2635.69,1.01
2014-10-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,583.2,0.22
2014-10-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,1575.0,0.59
2014-10-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,900.0,0.34
2014-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,1800.0,0.67
2014-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1483.0,0.55
2014-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1863.0,0.7
2014-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1426.67,0.53
2014-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.37
2014-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,1000.0,0.37
2014-10-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,550.0,0.21
2014-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,507.47,0.19
2014-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2320.36,0.87
2014-11-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,554.58,0.2
2014-11-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,1600.0,0.59
2014-11-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,900.0,0.33
2014-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1812.5,0.67
2014-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1215.8,0.45
2014-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1012.5,0.37
2014-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,962.5,0.35
2014-11-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,600.0,0.22
2014-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,465.62,0.17
2014-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2423.96,0.89
2014-12-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,554.46,0.2
2014-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1800.0,0.65
2014-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1429.0,0.52
2014-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.36
2014-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,800.0,0.29
2014-12-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,600.0,0.22
2014-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,461.56,0.17
2014-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2418.01,0.87
2015-01-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,564.67,0.2
2015-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2270.0,0.79
2015-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,1900.0,0.66
2015-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1900.0,0.66
2015-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2000.0,0.69
2015-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1519.94,0.53
2015-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.35
2015-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,962.5,0.33
2015-01-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,500.0,0.17
2015-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,498.39,0.17
2015-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2414.15,0.84
2015-02-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,563.65,0.2
2015-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2500.0,0.87
2015-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2500.0,0.87
2015-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,1750.0,0.61
2015-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2150.0,0.75
2015-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2400.0,0.84
2015-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1730.83,0.61
2015-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.35
2015-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,725.0,0.25
2015-02-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,500.0,0.17
2015-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,496.79,0.17
2015-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2461.36,0.86
2015-03-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,688.97,0.24
2015-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2650.0,0.91
2015-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3667.0,1.26
2015-03-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2375.0,0.82
2015-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2225.0,0.76
2015-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.86
2015-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2157.58,0.74
2015-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.34
2015-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,783.33,0.27
2015-03-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,500.0,0.17
2015-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,601.09,0.21
2015-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2661.8,0.91
2015-04-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,849.96,0.28
2015-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2500.0,0.83
2015-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3500.0,1.17
2015-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2750.0,0.92
2015-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2350.0,0.78
2015-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4000.0,1.33
2015-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2839.1,0.95
2015-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.4
2015-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,966.67,0.32
2015-04-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,950.0,0.32
2015-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,803.39,0.27
2015-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2986.82,1.0
2015-05-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,850.57,0.28
2015-05-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2500.0,0.84
2015-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.67
2015-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2950.0,0.99
2015-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2475.0,0.83
2015-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4333.0,1.45
2015-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,3410.76,1.14
2015-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.4
2015-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,1000.0,0.33
2015-05-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,950.0,0.32
2015-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,828.09,0.28
2015-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3028.16,1.01
2015-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,903.63,0.28
2015-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2800.0,0.88
2015-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3500.0,1.1
2015-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2750.0,0.87
2015-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2300.0,0.72
2015-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2000.0,0.63
2015-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1814.53,0.57
2015-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.38
2015-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,780.0,0.25
2015-06-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,1000.0,0.31
2015-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,856.12,0.27
2015-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2898.4,0.91
2015-07-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,945.42,0.28
2015-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2425.0,0.73
2015-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.9
2015-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2325.0,0.7
2015-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2450.0,0.74
2015-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2100.0,0.63
2015-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1806.17,0.54
2015-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.36
2015-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,937.5,0.28
2015-07-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,900.0,0.27
2015-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,878.72,0.26
2015-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3014.81,0.91
2015-08-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,721.49,0.2
2015-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2333.0,0.66
2015-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3667.0,1.04
2015-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2050.0,0.58
2015-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2450.0,0.69
2015-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2325.0,0.66
2015-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1934.63,0.55
2015-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1225.0,0.35
2015-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,962.5,0.27
2015-08-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,600.0,0.17
2015-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,632.91,0.18
2015-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2814.54,0.8
2015-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,805.59,0.22
2015-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2400.0,0.66
2015-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2500.0,0.68
2015-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2750.0,0.75
2015-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2015-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.68
2015-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2224.13,0.61
2015-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1200.0,0.33
2015-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,920.0,0.25
2015-09-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,700.0,0.19
2015-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,772.73,0.21
2015-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2797.78,0.77
2015-10-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,822.44,0.22
2015-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3133.0,0.85
2015-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.54
2015-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3500.0,0.95
2015-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.41
2015-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.68
2015-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2209.55,0.6
2015-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1267.0,0.34
2015-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,912.5,0.25
2015-10-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,1000.0,0.27
2015-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,825.82,0.22
2015-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2683.24,0.73
2015-11-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,818.92,0.24
2015-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.87
2015-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1500.0,0.43
2015-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3350.0,0.97
2015-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1500.0,0.43
2015-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.72
2015-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2001.48,0.58
2015-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1300.0,0.38
2015-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,900.0,0.26
2015-11-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,1000.0,0.29
2015-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,897.05,0.26
2015-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2941.93,0.85
2015-12-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,835.47,0.25
2015-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2800.0,0.82
2015-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.18
2015-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2383.0,0.7
2015-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2228.9,0.66
2015-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1413.0,0.42
2015-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,950.0,0.28
2015-12-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,1000.0,0.29
2015-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,954.09,0.28
2015-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3194.61,0.94
2016-01-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,707.19,0.2
2016-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2733.0,0.79
2016-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.58
2016-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2267.0,0.65
2016-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1267.0,0.37
2016-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2567.0,0.74
2016-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2301.55,0.66
2016-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.43
2016-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,900.0,0.26
2016-01-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,850.0,0.25
2016-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,648.97,0.19
2016-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3006.27,0.87
2016-02-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,764.47,0.22
2016-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2800.0,0.82
2016-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.59
2016-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2100.0,0.62
2016-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1250.0,0.37
2016-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2750.0,0.81
2016-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2384.31,0.7
2016-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1425.0,0.42
2016-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,960.0,0.28
2016-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,743.63,0.22
2016-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3028.18,0.89
2016-03-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,818.24,0.24
2016-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2700.0,0.8
2016-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.6
2016-03-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2425.0,0.72
2016-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1800.0,0.54
2016-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3000.0,0.89
2016-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2564.03,0.76
2016-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1400.0,0.42
2016-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,771.07,0.23
2016-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3102.53,0.92
2016-04-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,811.11,0.24
2016-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.9
2016-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.6
2016-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.75
2016-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1867.0,0.56
2016-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2955.0,0.89
2016-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2313.58,0.69
2016-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1400.0,0.42
2016-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,837.11,0.25
2016-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3159.5,0.95
2016-05-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,892.53,0.27
2016-05-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3400.0,1.02
2016-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.6
2016-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2800.0,0.84
2016-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.6
2016-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2967.0,0.89
2016-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2500.23,0.75
2016-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1444.0,0.43
2016-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,923.31,0.28
2016-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3276.25,0.99
2016-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,967.14,0.29
2016-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.9
2016-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.6
2016-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2725.0,0.82
2016-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1900.0,0.57
2016-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2517.0,0.75
2016-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2098.19,0.63
2016-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1458.0,0.44
2016-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,947.42,0.28
2016-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2753.83,0.82
2016-07-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,994.44,0.3
2016-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2700.0,0.8
2016-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.59
2016-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2275.0,0.68
2016-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.59
2016-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2600.0,0.77
2016-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2123.41,0.63
2016-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.45
2016-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,805.8,0.24
2016-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2802.37,0.83
2016-08-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,828.04,0.25
2016-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.89
2016-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.59
2016-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.74
2016-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.59
2016-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2733.0,0.81
2016-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2330.85,0.69
2016-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.45
2016-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,1030.0,0.31
2016-08-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,950.0,0.28
2016-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,810.18,0.24
2016-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2788.13,0.83
2016-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,981.35,0.29
2016-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2633.0,0.78
2016-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.59
2016-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2600.0,0.77
2016-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.59
2016-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2925.0,0.87
2016-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2597.18,0.77
2016-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.44
2016-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1001.72,0.3
2016-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,2897.3,0.86
2016-10-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,976.49,0.28
2016-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,3000.0,0.87
2016-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.58
2016-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2500.0,0.72
2016-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.58
2016-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2500.0,0.72
2016-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2392.04,0.69
2016-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.43
2016-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,1037.5,0.3
2016-10-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,1000.0,0.29
2016-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,998.87,0.29
2016-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3078.08,0.89
2016-11-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,1083.37,0.31
2016-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,2700.0,0.76
2016-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.56
2016-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,2600.0,0.73
2016-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1900.0,0.54
2016-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2522.0,0.71
2016-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2105.03,0.59
2016-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1500.0,0.42
